,0
293,0.5609427774276119
294,0.9068049169075725
295,0.3320624250124401
296,0.5286583414467312
297,0.9536581425703939
298,0.858616891678231
299,0.5312108906915414
300,0.9795190669864137
301,0.44681654533991055
302,0.769972992293455
303,0.4969410758690084
304,0.6989617174492136
305,0.346307230755302
306,0.9616905710023201
307,0.5620010666935383
308,0.34400179989799995
309,0.1880021440397025
310,0.43308665033282767
311,0.41003398292818494
312,0.668470946559873
313,0.36248818030831886
314,0.3181211091880424
315,0.5180176467230895
316,0.4088749600531051
317,0.14470553768797345
318,0.07585924758212714
319,0.10295849513958544
320,0.42208310786210723
321,0.737075104156548
322,0.33416695584475165
323,0.7655755418836758
324,0.09320721941779986
325,0.11794042282966533
326,0.39831698455984244
327,0.7385118657898673
328,0.8440389527618763
329,0.3825931978341395
330,0.600731527256663
331,0.6125610191884171
332,0.7551385328967405
333,0.05071963438774596
334,0.40441240827629166
335,0.9331979527423067
336,0.09374585251946288
337,0.5404518246828888
338,0.7961983778995104
339,0.6975548833759438
340,0.5235203885115619
341,0.7018794847332553
342,0.8949448306279062
343,0.3907404013447665
344,0.9200299406684797
345,0.39970471161688625
346,0.011103744413251904
347,0.47203676887323365
348,0.22739793624949478
349,0.16784049362408615
350,0.5245729473062167
351,0.5031287288489763
352,0.9251759988723901
353,0.6148653836876478
354,0.028220790620210656
355,0.744196520115133
356,0.35229528990236314
357,0.24296459353167965
358,0.7185874077836941
359,0.5778961878082447
360,0.29277427270740497
361,0.09403801262737044
362,0.6775348277714497
363,0.6003810156939737
364,0.693367190223225
365,0.5902264549531996
366,0.9429818283194995
367,0.8738817791068547
368,0.7055298848664346
369,0.2780194592099028
370,0.09605927513902113
371,0.7282573393700524
372,0.0015542898120018966
373,0.8508821774714133
374,0.2899245476026371
375,0.7442422528221256
376,0.2520718372459433
377,0.4179661787095207
378,0.4034441008135775
379,0.10462226684552922
380,0.1860898266285358
381,0.8870959819567915
382,0.6990717950340777
383,0.9312488406349292
384,0.7967903154089455
385,0.7272656551503335
386,0.5874522734833512
387,0.13789680364965218
388,0.2147188097623126
389,0.3818149359417514
390,0.3185072823302062
391,0.6736054134210576
392,0.20193549687161694
393,0.7221256285914359
394,0.28838903853454745
395,0.4488355815084356
396,0.4193346991755098
397,0.943138570292709
398,0.10649755760856272
399,0.3335388455872359
400,0.3529020958266942
401,0.6315672042297791
402,0.9923393007662192
403,0.06269146813141224
404,0.11644773918655738
405,0.1383138348894487
406,0.7282839101062244
407,0.6865133071827958
408,0.5320488825484266
409,0.7013144727428388
410,0.6030720823697383
411,0.23373110880918613
412,0.6105197192281645
413,0.3550922946035676
414,0.7002951514964848
415,0.5156780674216143
416,0.7441517775494759
417,0.20712576406612715
418,0.5371509255327043
419,0.9383123890188567
420,0.029633082217647266
421,0.2428409683303654
422,0.5921439780551806
423,0.4320771891230266
424,0.23709344288705458
425,0.5509795226846044
426,0.9791312101043094
427,0.7631511213198754
428,0.018797740386907402
429,0.8517320677674284
430,0.694091485917655
431,0.3492651743619877
432,0.5156538128414527
433,0.5663560410821209
434,0.020529230512781327
435,0.17465401300429606
436,0.36866410624321433
437,0.5006389083764875
438,0.09905657205601148
439,0.8667169258611597
440,0.4579506376239898
441,0.9953844571897437
442,0.28000936665650267
443,0.8237754858884783
444,0.39561100508624725
445,0.6800095589356971
446,0.4489976125597037
447,0.4146320784808897
448,0.49658208508305146
449,0.02846861824697855
450,0.3264999063274794
451,0.43273036287537336
452,0.7411747106489533
453,0.19822415188451248
454,0.917195578937417
455,0.8625662451886716
456,0.9174858309198751
457,0.877595720808746
458,0.8478778979301396
459,0.9378818213555428
460,0.9672438547109515
461,0.4412832884588397
462,0.653956490696578
463,0.6342672214809878
464,0.31833301049751284
465,0.8931336975936852
466,0.291468034160819
467,0.8940006466400986
468,0.09832590713104683
469,0.2082585541743075
470,0.2325616139916361
471,0.8846242638308278
472,0.4294834160576514
473,0.18181442476670484
474,0.03226561242430592
475,0.9213651202166115
476,0.9053948888545457
477,0.6615296734199967
478,0.9015285006927516
479,0.6951084376075527
480,0.5240238110178129
481,0.8180977908566972
482,0.6779495778910454
483,0.3412981343924101
484,0.17308547215815395
485,0.2408590925909707
486,0.12872833489438584
487,0.6917803409449147
488,0.7694168987998286
489,0.07391067812844176
490,0.8982633563001206
491,0.16371976140360922
492,0.6642416296987
493,0.5828623110684066
494,0.03800878681433595
495,0.629885008715924
496,0.8224448016116708
497,0.36528891778409445
498,0.8415832259918755
499,0.5079028498581483
500,0.2395689184077291
501,0.11866999016247326
502,0.031646802621265624
503,0.040452744413826625
504,0.4891475925276839
505,0.3612579981216527
506,0.5539463542088391
507,0.9128582149650762
508,0.5327728711197673
509,0.16617567697726765
510,0.19781897396110382
511,0.7622950977861762
512,0.5922919313311076
513,0.07998626577380807
514,0.1023641276777143
515,0.9417730026198399
516,0.03637846002884926
517,0.7402115150519477
518,0.7436973229740634
519,0.20820568931136396
520,0.9848397519834005
521,0.8617423746659537
522,0.4764489267572499
523,0.3361662485749999
524,0.31603160858065904
525,0.23625003219567797
526,0.3679036895960436
527,0.362189878431625
528,0.1297750840248978
529,0.37027000550199374
530,0.3129222189948182
531,0.12430332967806856
532,0.8875084078817489
533,0.9975361814146935
534,0.4888316632867983
535,0.6732469750930848
536,0.0024921119297677263
537,0.7493551874877126
538,0.07052882464774324
539,0.824223963410682
540,0.6276570824025037
541,0.10815121625880708
542,0.40419936782846966
543,0.5164989934119396
544,0.03264859060913117
545,0.6002061122287702
546,0.2514166451218639
547,0.6773843563576212
548,0.7632526081392
549,0.7334624729164617
550,0.0938295161735343
551,0.35113750136638144
552,0.37060562777350126
553,0.5922714126909588
554,0.8207603940138419
555,0.25369072450209906
556,0.6217442725657427
557,0.029797467812349265
558,0.8330922714057295
559,0.6994988791195438
560,0.7859431143237653
561,0.421077239073386
562,0.06315445571737321
563,0.3015349120609203
564,0.7456550619838594
565,0.6192581112564328
566,0.7362329658362634
567,0.3124856864932909
568,0.767354009623567
569,0.18727919259531378
570,0.3419834789220936
571,0.7267856051752505
572,0.24421407521475635
573,0.153995768356317
574,0.748730870711268
575,0.1569718757186006
576,0.1350272207610429
577,0.783599052153039
578,0.18315138160381939
579,0.15196577925648191
580,0.7821394991618242
581,0.35276196478289945
582,0.4948476566815
583,0.15678787646056458
584,0.05263133222838445
585,0.30946568158411136
586,0.3553803996909284
587,0.5376664888687207
588,0.9744075589485678
589,0.9868971769882652
590,0.2201625575743359
591,0.2502585382926107
592,0.04218320710092893
593,0.5086737544115331
594,0.40851591814086874
595,0.5785185669771453
596,0.614432684240738
597,0.8711618798387935
598,0.8076035767635197
599,0.06471329749480581
600,0.6190274758623386
601,0.5895466509401442
602,0.37338948758904356
603,0.9393826021212708
604,0.9930316249143635
605,0.3790901115983035
606,0.24729973238940972
607,0.17912064888218182
608,0.8253579197146066
609,0.3923237542707093
610,0.5903775926465002
611,0.47494433130178015
612,0.1331530364949206
613,0.8054008521702586
614,0.9842551117125147
615,0.5077463843159862
616,0.3295071832366646
617,0.8058583540217609
618,0.6751382834887784
619,0.5243234090087496
620,0.6758412664712232
621,0.14576880836361694
622,0.7657359110234401
623,0.197782793974012
624,0.5320945916051241
625,0.18724397879807997
626,0.3604084190663184
627,0.6172364941919732
628,0.040739306707355594
629,0.5713627201860233
630,0.6083942704296008
631,0.18830091349332678
632,0.5583718184270481
633,0.12634724400137232
634,0.7822912962330146
635,0.2546870872690442
636,0.6958829145742713
637,0.3800593905544747
638,0.42854254404525205
639,0.4533558572991422
640,0.17325617063095766
641,0.0890122218078474
642,0.3821674448827411
643,0.7936930320743129
644,0.7645225377210813
645,0.10301912492768994
646,0.12179153461301617
647,0.8281176004490621
648,0.2999417988638863
649,0.5195766805053805
650,0.7752000446920301
651,0.580053356469442
652,0.49639561046353453
653,0.06293369753427625
654,0.2031879839289883
655,0.4271821073489632
656,0.5821016458103878
657,0.2505841162064575
658,0.5962626296521332
659,0.2466589617045536
660,0.6916040370415556
661,0.9562554282694395
662,0.5643649152605164
663,0.05233290825264991
664,0.07650156038957812
665,0.6872566542987093
666,0.20072603229924535
667,0.11150460936591589
668,0.7431746751452072
669,0.2974233444395642
670,0.26960631207259766
671,0.7946313321116044
672,0.20545305961897642
673,0.4198358118783838
674,0.4325342021790535
675,0.6086825044569706
676,0.15782076953317636
677,0.9865360483865263
678,0.9510660332050328
679,0.8591115708508297
680,0.40881413164988134
681,0.05270512387274506
682,0.13032238503512905
683,0.8599955365914164
684,0.4498229611914657
685,0.818738187106054
686,0.6300003255056368
687,0.13719585554516156
688,0.06917338574935217
689,0.7182947389788368
690,0.6436539854594936
691,0.18153755623451207
692,0.6276676219936822
693,0.638002504595953
694,0.6541694257370976
695,0.37413705970379074
696,0.3941446838333975
697,0.939761325434054
698,0.4683386061950022
699,0.3377848046995918
700,0.4402686729005687
701,0.1384045350021541
702,0.9776125715775201
703,0.14530583331792502
704,0.8824257424205294
705,0.12930144911171404
706,0.2714239783343436
707,0.8842805919290849
708,0.9870967954166897
709,0.5663069939243955
710,0.0621230020787068
711,0.6452128859873374
712,0.5432936731601006
713,0.8240810901645578
714,0.12340182507943687
715,0.34123329112233247
716,0.033380394432776295
717,0.9737194854122859
718,0.04489194536871499
719,0.7389342151247653
720,0.7206422647625965
721,0.3811625846880107
722,0.045617649646015
723,0.7746277635848804
724,0.10072617409748275
725,0.48233128998705266
726,0.9419482185452253
727,0.9229225891308114
728,0.012088628886855135
729,0.32721012441887554
730,0.06301881751851313
731,0.02445183524886596
732,0.7481962541543695
733,0.012736249427654278
734,0.7262259298470221
735,0.26180933447589316
736,0.3372505771637939
737,0.6242296304534339
738,0.7141996824683151
739,0.9354971364728868
740,0.14513514710649544
741,0.24003246193454497
742,0.681088167626832
743,0.8849932235761266
744,0.44885651870807197
745,0.423478217675352
746,0.024644968219479924
747,0.5090943351153139
748,0.8164677547331781
749,0.034884959365066415
750,0.9705710312555039
751,0.31871473391331007
752,0.22906162671078711
753,0.7188869618310121
754,0.23340096887030592
755,0.3748941528396169
756,0.06764211291807287
757,0.5996885186581241
758,0.7403048319405966
759,0.6851395962921819
760,0.657509426080175
761,0.2656629443640728
762,0.6146918913778001
763,0.495979147274043
764,0.7480525269675751
765,0.38215781280626226
766,0.7995137482982613
767,0.812966986441402
768,0.15412396419228036
769,0.6661800902811549
770,0.4350770632908594
771,0.026050620583857986
772,0.6605601502860093
773,0.6086524344203993
774,0.5434442239014016
775,0.4353896136943346
776,0.9330998951568298
777,0.10366900214495434
778,0.1875404206345398
779,0.16354254676637103
780,0.9203505679338174
781,0.8231612089695111
782,0.5602076385045612
783,0.7673780360587277
784,0.9425084203225473
785,0.7969813758207587
786,0.8365727042022896
787,0.04095384596127838
788,0.7207596386796592
789,0.24917100763720634
790,0.980835035803144
791,0.6009775177195023
792,0.8066566038011594
793,0.13093424624984473
794,0.5542061231557335
795,0.5121637125826105
796,0.5492079134513453
797,0.456352057148132
798,0.18943342167419674
799,0.32850619937894376
800,0.43589373183032465
801,0.2515690374620594
802,0.5088070425201
803,0.010500844896123462
804,0.5921789554586897
805,0.16070841989495754
806,0.05920884714069086
807,0.15002735815182866
808,0.261245807761211
809,0.08853347413610757
810,0.25360237108459494
811,0.4509685735923523
812,0.9239662417220389
813,0.21097158687838746
814,0.7872298981353677
815,0.7316127076810512
816,0.5400369628410678
817,0.38966089673228155
818,0.5973525345941576
819,0.026243537542835815
820,0.062197891074294964
821,0.6058023453849691
822,0.06704754755899434
823,0.22825731418964146
824,0.6500426502401573
825,0.9534856104172234
826,0.993847518772928
827,0.7690383338840789
828,0.8521060530636109
829,0.06071977474513357
830,0.32723495196787267
831,0.5457938993118834
832,0.917844786775357
833,0.09905136788762359
834,0.3095175914633397
835,0.6754006633920916
836,0.13044204980922758
837,0.5788748474655722
838,0.5386988750329943
839,0.5740370406621094
840,0.41770452351075604
841,0.5392672741008504
842,0.08662182570501209
843,0.952910066974919
844,0.17648901138581174
845,0.32385295185049146
846,0.1743632681215861
847,0.7800802625497921
848,0.06832319357126382
849,0.6941089134022166
850,0.01876955376029832
851,0.3955610072905512
852,0.29517161365705213
853,0.6507834809534795
854,0.38192962388593366
855,0.5008606651122106
856,0.06040719057443911
857,0.6644521394665157
858,0.5047227201038569
859,0.8330038199787737
860,0.7301178192315165
861,0.4627846640225164
862,0.4752391503462079
863,0.12191403946350399
864,0.9217665476875051
865,0.2906588085462005
866,0.326529248161046
867,0.6372347253630544
868,0.7129284895643098
869,0.5909185285269685
870,0.5004001764195564
871,0.9419540449224449
872,0.7822863338406149
873,0.6844457032880726
874,0.5801099492538807
875,0.32920615543476317
876,0.822841723448329
877,0.5909931089341256
878,0.324962392992976
879,0.8266357445802077
880,0.9809780771364233
881,0.30717617024878696
882,0.658501902320272
883,0.1319259619889337
884,0.8888040846911872
885,0.09316305742438102
886,0.9152657186164679
887,0.08351080935297372
888,0.03698960842072485
889,0.15077762610731804
890,0.4786904524699832
891,0.6657374229132536
892,0.3516227673422706
893,0.11387763143708762
894,0.4410362305170804
895,0.040116240368288425
896,0.24966472954544772
897,0.4235056184603887
898,0.30522739075540406
899,0.7274686893842776
900,0.5166019878145921
901,0.5232630079095987
902,0.9429796279539002
903,0.49862363111634234
904,0.029552476719243326
905,0.17458050027873095
906,0.8079931658658819
907,0.8700990273401854
908,0.9902031786816702
909,0.008368537632410411
910,0.029978079020676063
911,0.34746580846662756
912,0.20588594489739043
913,0.7139966217345297
914,0.6656079991932303
915,0.046680367259106736
916,0.31251049348420046
917,0.5972749852462289
918,0.9948891556644599
919,0.02403600568651465
920,0.15857296055149084
921,0.7033978825201336
922,0.2704656548417548
923,0.7152019942887422
924,0.8553513416832917
925,0.06238467955574045
926,0.11811055656234792
927,0.6834151330502485
928,0.6460439453385018
929,0.85148010907373
930,0.19071605256250468
931,0.5866360919595257
932,0.5418774618857233
933,0.5497254768882829
934,0.37935069660694
935,0.5222358848218365
936,0.9553859355150023
937,0.11001689892977651
938,0.7929546818005277
939,0.9849401835547303
940,0.9552672604725567
941,0.7763718444160017
942,0.7528150989252396
943,0.34854418368165374
944,0.977001924005476
945,0.38043961020865236
946,0.9543830905925171
947,0.3898152155133604
948,0.9961416259368266
949,0.3830346556485149
950,0.9072550301551062
951,0.7571741019827612
952,0.3784009262095547
953,0.8405479289821107
954,0.49131727558191085
955,0.09304149507948589
956,0.9415789649200789
957,0.5606432616423158
958,0.35792873602321085
959,0.9657231302321836
960,0.7178616654159322
961,0.3363973923696624
962,0.7148238936425342
963,0.028161211879873638
964,0.7879489980920882
965,0.16646503351909026
966,0.9499871064362994
967,0.6758260136035275
968,0.33868574493917214
969,0.19262088167211766
970,0.6888116327398189
971,0.36642385435221636
972,0.24450946506785243
973,0.8114447770592248
974,0.5853500464172232
975,0.6123785863875105
976,0.19559147600976634
977,0.9030046401755398
978,0.9838677589846089
979,0.6153323198364314
980,0.7143944144547527
981,0.4551122240564882
982,0.024556720679962396
983,0.6231806579943242
984,0.2866322182884221
985,0.6349013820645724
986,0.4455728354721713
987,0.18825707145914783
988,0.5865420402100702
989,0.9422940694767684
990,0.7386165803757014
991,0.3185621965897474
992,0.6428284500139401
993,0.17191718338299866
994,0.08663399228329571
995,0.8008872723626677
996,0.720912965269034
997,0.1463914653182019
998,0.10409408524176555
999,0.3734548472116971
1000,0.5849548477434665
1001,0.055187708766841204
1002,0.15849699820619878
1003,0.9618575803614716
1004,0.9440544345358971
1005,0.612455138116942
1006,0.9580015840517484
1007,0.6082122882182748
1008,0.9695542705515875
1009,0.02906253499648792
1010,0.03303574544486365
1011,0.2132526692468194
1012,0.9421020571112979
1013,0.462156396634798
1014,0.1360727363656693
1015,0.22885634910780783
1016,0.7129225549158291
1017,0.054119333298713324
1018,0.5642366274007178
1019,0.06084448471756132
1020,0.9831453353749215
1021,0.47071476557034486
1022,0.06478014794881493
1023,0.7681546075697818
1024,0.3617156674905663
1025,0.41778294703584573
1026,0.5217579743098876
1027,0.11278716592864357
1028,0.032859723524989115
1029,0.7527169632727216
1030,0.5122456657303499
1031,0.09397465812523798
1032,0.3632572706369095
1033,0.9302493700695609
1034,0.47973386509841576
1035,0.7018923852788865
1036,0.8135963643227807
1037,0.30036401725222106
1038,0.8899310341390886
1039,0.067495035099565
1040,0.21216528815723756
1041,0.878328141712335
1042,0.8838725213580881
1043,0.17848916562143924
1044,0.08248100205371489
1045,0.548949031412717
1046,0.7599782632708274
1047,0.5020036002165376
1048,0.5254001804946418
1049,0.1827627111332133
1050,0.341646524507101
1051,0.23676126083500526
1052,0.23605060213995321
1053,0.5195798094690994
1054,0.9540126009266917
1055,0.2093239720145741
1056,0.6357243328210942
1057,0.2697178074486998
1058,0.6342581779192887
1059,0.6728405441664441
1060,0.00833276146978501
1061,0.8173876705200266
1062,0.8596131740536449
1063,0.9874202700898557
1064,0.5132334123193166
1065,0.7368482888276469
1066,0.6588934225843692
1067,0.18005099879128994
1068,0.31192870125717864
1069,0.44317992449683796
1070,0.7593289784853475
1071,0.5299313582686574
1072,0.6624886335807528
1073,0.6770018898608428
1074,0.5589379670134115
1075,0.4130368170626829
1076,0.26179582693360304
1077,0.16722141559623627
1078,0.8622527111512217
1079,0.13373666720415622
1080,0.39021333048027473
1081,0.16729158555350543
1082,0.3879019613743444
1083,0.20050837873100258
1084,0.19763332563092562
1085,0.6486201620840812
1086,0.13047140965888326
1087,0.14932248342573018
1088,0.8479078028678175
1089,0.6226504493289514
1090,0.5401140944534751
1091,0.694829116858049
1092,0.9436022380930894
1093,0.26780157675942184
1094,0.9618751717662885
1095,0.44771805554714306
1096,0.7832890795044458
1097,0.5691000039906972
1098,0.7059191952377488
1099,0.6489913916785828
1100,0.3187549335312203
1101,0.594351278132563
1102,0.08630279331074353
1103,0.6359298948135611
1104,0.042401638536161634
1105,0.9315344761430949
1106,0.14927720705532932
1107,0.7859378077262225
1108,0.6029895060683599
1109,0.1826650450849454
1110,0.37879298164082886
1111,0.04332271925244935
1112,0.7625436392784374
1113,0.701708528346038
1114,0.6913710809791618
1115,0.30814079130304795
1116,0.7621344300584928
1117,0.7202295002997129
1118,0.6539005529083244
1119,0.7192557861707503
1120,0.16905801532415599
1121,0.39262585944348016
1122,0.5459460236254817
1123,0.6087445502481057
1124,0.37583557772010534
1125,0.4922397786168127
1126,0.1314171330210785
1127,0.056290001015851576
1128,0.7379586178471489
1129,0.26231968372656744
1130,0.8845212165429235
1131,0.22853675947396357
1132,0.6937405381822176
1133,0.2782331455152669
1134,0.7947343247451913
1135,0.6781916424565759
1136,0.4841654438733278
1137,0.6854927979989875
1138,0.9628636110107215
1139,0.03528561354512927
1140,0.16167276665594243
1141,0.9503782648256516
1142,0.1976179822889388
1143,0.19610915607389112
1144,0.44087446904373084
1145,0.35064446250156966
1146,0.14846907467038029
1147,0.42866802063705556
1148,0.3428032411088956
1149,0.012085548404618063
1150,0.3923340670700307
1151,0.09174085596799086
1152,0.6465738780106739
1153,0.23034750491250833
1154,0.7017403170516403
1155,0.8842743725566505
1156,0.13850207719409346
1157,0.37956274779830035
1158,0.4588554867267901
1159,0.908098358621122
1160,0.9234305341624663
1161,0.7199214944444163
1162,0.4259015783573352
1163,0.5768261588671744
1164,0.33738956765053285
1165,0.08102834516257096
1166,0.13072832957225722
1167,0.3242288156936849
1168,0.2143922512658415
1169,0.3796793586529952
1170,0.4255062237688271
1171,0.13782582977003321
1172,0.6311435086459276
1173,0.45163753181603117
1174,0.4164041825075885
1175,0.7728258966792494
1176,0.49051331861444913
1177,0.07652873444517394
1178,0.2707768193305222
1179,0.4637086895986473
1180,0.7803808552826154
1181,0.0931794404135814
1182,0.08810438869899972
1183,0.9999193174837238
1184,0.17814314844005474
1185,0.5906432583053576
1186,0.033337548169907194
1187,0.8600202203775849
1188,0.5095594660146596
1189,0.2421478403211189
1190,0.20877542550399553
1191,0.9822015443001684
1192,0.49181423197258667
1193,0.40125968438848214
1194,0.20918517708996542
1195,0.27064426091305427
1196,0.4077204597660018
1197,0.10439885183183906
1198,0.7788636094404374
1199,0.25333748662938527
1200,0.5375397413268064
1201,0.5206609848306103
1202,0.4900457449163296
1203,0.04696012262396754
1204,0.6338221232891791
1205,0.6758463497988118
1206,0.4110842916541039
1207,0.38041276009263414
1208,0.31950721513000013
1209,0.4924706554158018
1210,0.0637296241695362
1211,0.711596324386642
1212,0.2866226749408417
1213,0.3307293385318356
1214,0.0786052048390381
1215,0.24055241396931193
1216,0.44037750471424986
1217,0.8010099377577952
1218,0.35249585645018766
1219,0.13656717080762493
1220,0.7113069400074677
1221,0.5336765778817371
1222,0.8373024552385206
1223,0.7517267380222526
1224,0.0537496644376495
1225,0.8870596600869394
1226,0.9936917190883924
1227,0.18250233808330496
1228,0.6275169846486067
1229,0.6149746668351007
1230,0.23423882632897786
1231,0.4368172407782819
1232,0.7736634356632118
1233,0.2650467178150828
1234,0.6268649071190514
1235,0.5842617881729402
1236,0.9853615392060542
1237,0.19715901058378826
1238,0.17057134789817285
1239,0.9841647265338217
1240,0.3498997910898889
1241,0.49884432789115074
1242,0.4380964427036744
1243,0.9447054343274383
1244,0.4687234227810626
1245,0.761582462674629
1246,0.39978237981990394
1247,0.6540966921592152
1248,0.27055437993906106
1249,0.5745161281763138
1250,0.1343861354954794
1251,0.05751477258207083
1252,0.8660552545442388
1253,0.5864236181097378
1254,0.2656034918713359
1255,0.10667007086173252
1256,0.19825192582874684
